Date,LTP,% Change,High,Low,Open,Qty.,Turnover
2023-09-26,1410.5,-0.95,1446.0,1410.0,1420.0,1751.0,2491818.7
2023-09-25,1424.0,-0.21,1428.0,1415.0,1415.0,1607.0,2283819.3
2023-09-24,1427.0,0.13,1440.0,1400.1,1420.0,2267.0,3241853.1
2023-09-21,1425.1,1.14,1458.0,1412.0,1420.0,2581.0,3676169.5
2023-09-19,1409.0,0.71,1409.0,1390.0,1395.0,1953.0,2724400.4
2023-09-18,1399.0,-0.43,1433.0,1392.0,1433.0,1152.0,1614207.9
2023-09-17,1405.0,-0.71,1460.0,1390.0,1410.0,3342.0,4733189.4
2023-09-13,1415.0,-0.27,1430.0,1402.0,1430.0,1377.0,1945389.3
2023-09-12,1418.9,0.99,1425.0,1400.0,1405.0,1846.0,2592307.6
2023-09-11,1405.0,1.37,1405.0,1377.0,1380.0,1747.0,2438701.3
2023-09-10,1386.0,-0.07,1407.6,1380.0,1387.0,1906.0,2644500.0
2023-09-07,1387.0,-1.0,1400.0,1380.0,1400.0,2818.0,3911594.1
2023-09-05,1401.0,-0.64,1410.0,1396.0,1400.0,1605.0,2247666.1
2023-09-04,1410.0,0.64,1422.9,1391.1,1401.0,1374.0,1937203.7
2023-09-03,1401.0,-1.41,1421.0,1400.0,1421.0,3178.0,4458017.5
2023-08-30,1421.0,0.35,1425.0,1410.0,1415.0,1452.0,2059793.5
2023-08-29,1416.0,-0.98,1430.0,1416.0,1416.0,1385.0,1965996.6
2023-08-28,1430.0,0.71,1438.0,1417.0,1420.0,1658.0,2359147.0
2023-08-27,1419.9,-1.12,1440.0,1415.0,1436.0,1793.0,2548951.5
2023-08-24,1436.0,-1.03,1458.0,1430.0,1435.0,1797.0,2591251.8
2023-08-23,1451.0,1.75,1451.0,1426.0,1426.0,1935.0,2783616.2
2023-08-22,1426.0,0.21,1440.0,1412.0,1423.0,1255.0,1786031.2
2023-08-21,1423.0,0.07,1430.0,1404.0,1422.0,1354.0,1917156.9
2023-08-20,1422.0,-0.91,1440.0,1400.0,1435.0,1950.0,2764513.7
2023-08-17,1435.0,-1.78,1451.9,1405.0,1431.8,4545.0,6514868.2
2023-08-16,1461.0,-1.29,1480.1,1452.0,1480.0,2636.0,3853909.5
2023-08-15,1480.1,-0.74,1499.3,1475.0,1475.0,3006.0,4456789.7
2023-08-14,1491.1,-0.26,1515.0,1490.0,1515.0,4123.0,6162717.4
2023-08-13,1495.0,-0.53,1515.0,1490.0,1515.0,2432.0,3644430.8
2023-08-10,1503.0,0.13,1530.0,1501.0,1501.0,2026.0,3073253.2
2023-08-09,1501.0,1.42,1509.6,1475.0,1485.0,2175.0,3228631.8
2023-08-08,1480.0,-1.67,1508.0,1476.0,1495.0,2968.0,4422895.9
2023-08-07,1505.1,-0.72,1515.0,1491.0,1500.0,2713.0,4076957.2
2023-08-06,1516.0,-0.98,1556.0,1512.0,1533.0,2593.0,3969010.5
2023-08-03,1531.0,-0.26,1559.9,1525.1,1530.0,2304.0,3538007.3
2023-08-02,1535.0,-0.38,1542.0,1520.0,1540.9,1714.0,2623869.6
2023-08-01,1540.9,-0.81,1580.0,1533.7,1553.0,2148.0,3338885.8
2023-07-31,1553.5,-0.22,1570.0,1530.2,1560.0,3663.0,5718525.0
2023-07-30,1557.0,-2.01,1600.0,1557.0,1600.0,3684.0,5778940.1
2023-07-27,1589.0,-1.91,1625.0,1570.0,1625.0,4937.0,7873995.7
2023-07-26,1620.0,0.0,1689.0,1600.1,1620.0,2943.0,4778586.2
2023-07-25,1620.0,-2.7,1665.0,1620.0,1665.0,4933.0,8058356.4
2023-07-24,1665.0,-1.01,1690.0,1663.1,1682.0,4331.0,7243142.5
2023-07-23,1682.0,1.08,1697.0,1650.0,1664.0,4266.0,7169005.8
2023-07-20,1664.0,0.24,1683.0,1626.8,1626.8,3988.0,6603176.4
2023-07-19,1660.0,-0.12,1664.0,1645.0,1662.0,3382.0,5593114.9
2023-07-18,1662.0,1.65,1670.0,1640.0,1660.0,4355.0,7230403.3
2023-07-17,1635.0,2.18,1635.0,1597.0,1605.0,3426.0,5552716.8
2023-07-16,1600.1,-0.49,1620.0,1590.2,1608.0,3874.0,6200397.0
2023-07-13,1608.0,0.12,1637.0,1606.0,1620.0,3007.0,4873334.0
2023-07-12,1606.0,0.94,1619.0,1591.0,1591.0,3371.0,5426607.4
2023-07-11,1591.0,-0.56,1605.0,1586.0,1600.0,2683.0,4277864.9
2023-07-10,1600.0,0.44,1633.0,1595.0,1595.0,4168.0,6727720.3
2023-07-09,1593.0,2.43,1610.0,1580.1,1585.0,5428.0,8659950.7
2023-07-06,1555.2,0.34,1565.0,1540.0,1551.0,4559.0,7079070.2
2023-07-05,1550.0,-3.43,1610.0,1549.0,1610.0,6074.0,9575884.4
2023-07-04,1605.0,0.63,1626.0,1590.0,1596.0,4027.0,6453666.9
2023-07-03,1595.0,-2.55,1677.0,1590.0,1611.0,7331.0,11863917.8
2023-07-02,1636.7,-6.58,1750.0,1630.0,1750.0,8830.0,14831759.5
2023-06-28,1752.0,0.17,1879.0,1750.0,1783.9,12819.0,23079098.0
2023-06-27,1749.0,10.0,1749.0,1590.0,1590.0,12253.0,20766492.4
2023-06-26,1590.0,1.92,1604.0,1560.0,1565.0,4176.0,6612012.8
2023-06-25,1560.0,1.95,1561.0,1531.0,1535.0,4653.0,7179472.8
2023-06-22,1530.1,-1.61,1579.8,1530.1,1555.2,3656.0,5642162.9
2023-06-21,1555.2,-0.94,1594.0,1515.0,1594.0,4491.0,6980342.3
2023-06-20,1570.0,-1.2,1600.0,1570.0,1590.0,3388.0,5379777.8
2023-06-19,1589.0,-0.63,1629.0,1575.0,1629.0,4389.0,6972632.5
2023-06-18,1599.0,0.69,1615.0,1560.0,1580.0,4348.0,6945434.8
2023-06-15,1588.0,-0.25,1623.0,1560.2,1596.0,4340.0,6902787.8
2023-06-14,1592.0,5.43,1610.0,1520.0,1535.0,9703.0,15377733.9
2023-06-13,1510.0,1.0,1514.0,1475.0,1496.0,3765.0,5661840.0
2023-06-12,1495.0,1.01,1510.0,1475.0,1500.0,2935.0,4384763.3
2023-06-11,1480.0,0.68,1490.0,1443.4,1443.4,3163.0,4657066.7
2023-06-08,1470.0,0.0,1480.0,1441.0,1470.0,2771.0,4071253.2
2023-06-07,1470.0,0.75,1485.0,1460.0,1485.0,2043.0,2992294.4
2023-06-06,1459.0,1.32,1475.0,1440.0,1440.0,2261.0,3299941.5
2023-06-05,1440.0,-0.07,1475.0,1440.0,1450.0,2486.0,3616168.9
2023-06-04,1441.0,1.62,1450.0,1420.0,1420.0,2306.0,3312885.4
2023-06-01,1418.0,-0.84,1440.0,1410.0,1430.0,2921.0,4149798.4
2023-05-31,1430.0,-1.04,1470.0,1397.0,1420.0,2428.0,3487186.8
2023-05-30,1445.0,-4.3,1491.0,1445.0,1491.0,4183.0,6101376.4
2023-05-28,1510.0,0.67,1544.0,1500.0,1500.0,5629.0,8582630.0
2023-05-24,1500.0,2.04,1507.0,1461.1,1480.0,3358.0,5000337.9
2023-05-23,1470.0,3.09,1472.9,1435.0,1445.0,2874.0,4180675.8
2023-05-22,1426.0,1.12,1428.0,1411.0,1415.0,1938.0,2753746.5
2023-05-21,1410.2,-0.69,1455.0,1410.0,1421.0,2682.0,3821185.0
2023-05-18,1420.0,2.08,1425.0,1401.0,1418.8,2368.0,3357057.1
2023-05-17,1391.0,1.53,1400.0,1369.0,1370.0,913.0,1271518.2
2023-05-16,1370.1,-0.72,1390.0,1353.0,1353.0,1581.0,2169209.9
2023-05-15,1380.0,0.0,1380.0,1360.1,1360.1,2047.0,2801781.9
2023-05-14,1380.0,-0.65,1400.0,1375.0,1400.0,2175.0,3001410.6
2023-05-11,1389.0,-0.57,1394.0,1372.0,1372.0,1139.0,1579629.7
2023-05-10,1397.0,0.07,1452.3,1395.0,1423.9,1860.0,2602462.8
2023-05-09,1396.0,0.14,1400.0,1371.2,1390.0,2458.0,3423496.5
2023-05-08,1394.0,-0.85,1407.0,1380.0,1407.0,2267.0,3156549.6
2023-05-07,1406.0,-0.99,1430.0,1406.0,1420.0,1841.0,2600573.0
2023-05-04,1420.0,0.42,1440.0,1410.0,1410.0,1346.0,1916753.5
2023-05-03,1414.0,-0.42,1420.0,1400.0,1400.0,1840.0,2603635.1
2023-05-02,1420.0,-0.49,1430.0,1415.0,1430.0,1033.0,1468430.0
2023-04-30,1427.0,-0.23,1456.0,1426.1,1430.3,2011.0,2886227.8
2023-04-27,1430.3,-0.67,1446.0,1416.8,1417.0,2372.0,3403629.1
2023-04-26,1440.0,-0.69,1460.0,1422.0,1422.0,3557.0,5156302.1
2023-04-25,1450.0,1.61,1450.0,1420.1,1427.0,2555.0,3677170.6
2023-04-24,1427.0,0.85,1435.0,1394.0,1394.0,1755.0,2485792.5
2023-04-23,1415.0,-2.76,1455.0,1401.6,1440.0,3516.0,5007063.2
2023-04-20,1455.1,-1.28,1503.0,1451.0,1503.0,1160.0,1698201.8
2023-04-19,1474.0,1.66,1477.9,1435.0,1445.0,3040.0,4430676.4
2023-04-18,1450.0,-1.37,1470.0,1446.1,1470.0,1235.0,1798008.6
2023-04-17,1470.2,-2.12,1510.0,1470.2,1500.0,1670.0,2486391.7
2023-04-16,1502.0,-0.2,1520.0,1475.3,1500.0,2824.0,4255141.0
2023-04-13,1505.0,0.5,1539.0,1490.1,1525.0,3973.0,6027336.9
2023-04-12,1497.5,4.57,1500.0,1432.0,1432.0,4984.0,7378120.6
2023-04-11,1432.0,1.12,1439.3,1416.0,1437.0,1692.0,2421362.8
2023-04-10,1416.1,0.08,1443.0,1409.0,1415.0,2208.0,3135751.9
2023-04-09,1415.0,-0.35,1425.0,1403.0,1421.0,3249.0,4602571.4
2023-04-06,1420.0,-0.5,1448.0,1420.0,1430.0,3831.0,5470312.1
2023-04-05,1427.2,-0.06,1434.0,1415.0,1415.0,1769.0,2522965.8
2023-04-04,1428.0,0.56,1450.0,1405.0,1440.0,3350.0,4770505.4
2023-04-03,1420.0,-1.18,1455.0,1402.0,1455.0,5295.0,7520638.9
2023-04-02,1437.0,4.87,1479.0,1397.6,1397.6,10839.0,15694692.3
2023-03-30,1566.0,-2.43,1618.8,1528.0,1572.9,13607.0,21412999.2
2023-03-29,1605.0,1.26,1645.0,1570.0,1600.0,6657.0,10717966.4
2023-03-28,1585.1,6.45,1629.9,1489.0,1489.0,11934.0,18830529.2
2023-03-27,1489.0,-2.68,1530.0,1377.0,1530.0,33422.0,47033529.4
2023-03-26,1530.0,-10.0,1670.0,1530.0,1670.0,4254.0,6521443.7
2023-03-23,1700.0,-3.69,1750.0,1695.5,1750.0,8426.0,14388354.2
2023-03-22,1765.1,-1.83,1820.0,1765.0,1820.0,6808.0,12132489.4
2023-03-20,1798.0,-1.75,1855.0,1795.1,1830.0,7906.0,14338912.1
2023-03-19,1830.0,-2.66,1900.0,1829.0,1850.6,6222.0,11536063.2
2023-03-16,1880.1,-1.57,1935.0,1880.0,1918.0,6451.0,12206875.7
2023-03-15,1910.0,-1.39,1935.0,1901.0,1924.1,3707.0,7100004.2
2023-03-14,1937.0,-0.97,1965.0,1926.0,1956.0,3684.0,7162759.4
2023-03-13,1956.0,-1.86,1995.0,1955.0,1980.0,2683.0,5275354.0
2023-03-12,1993.0,0.0,2031.0,1985.0,2005.0,4376.0,8743129.7
2023-03-09,1993.0,3.8,1995.0,1950.2,1957.0,4146.0,8210897.6
2023-03-07,1920.0,-0.83,1960.0,1900.0,1901.0,7325.0,14167640.5
2023-03-05,1936.0,-3.15,1999.0,1925.1,1999.0,9866.0,19183673.4
2023-03-02,1999.0,-4.49,2070.0,1996.0,2070.0,8673.0,17433510.3
2023-03-01,2093.0,-3.46,2125.0,2090.0,2125.0,8755.0,18403655.2
2023-02-28,2168.0,-0.05,2200.0,2128.0,2160.0,9880.0,21422904.6
2023-02-27,2169.0,-1.86,2250.0,2096.0,2215.0,15255.0,33465182.6
2023-02-26,2210.0,4.94,2268.0,1896.0,2065.0,35107.0,69628678.5
2023-02-23,2106.0,-10.0,2295.1,2106.0,2295.1,27531.0,58183306.0
2023-02-22,2340.0,-4.99,2420.0,2280.1,2415.0,21054.0,49249384.5
2023-02-20,2463.0,-9.15,2657.0,2450.0,2656.8,26277.0,65555300.6
2023-02-16,2711.0,-1.06,2750.0,2701.0,2740.0,3689.0,10008169.7
2023-02-15,2740.0,0.0,2794.0,2730.5,2780.0,3248.0,8918162.2
2023-02-14,2739.9,-0.15,2753.0,2725.1,2750.0,2484.0,6800756.7
2023-02-12,2744.0,-2.0,2800.0,2700.0,2800.0,4102.0,11294571.7
2023-02-09,2800.0,0.9,2830.5,2731.0,2731.0,2253.0,6277822.7
2023-02-08,2775.0,-0.18,2860.0,2770.0,2830.0,4460.0,12500662.4
2023-02-07,2780.0,2.32,2780.0,2720.0,2750.0,3369.0,9279189.8
2023-02-06,2717.0,-0.73,2740.0,2700.0,2737.0,4422.0,11976267.5
2023-02-05,2737.0,-0.83,2780.0,2725.0,2771.0,4817.0,13271457.9
2023-02-02,2760.0,0.33,2790.0,2750.0,2751.0,2482.0,6852719.9
2023-02-01,2751.0,-0.33,2800.0,2745.0,2800.0,2791.0,7676696.3
2023-01-31,2760.0,-1.25,2800.0,2760.0,2780.0,4039.0,11190868.1
2023-01-30,2795.0,-1.93,2870.0,2793.5,2793.5,4884.0,13773079.2
2023-01-29,2850.0,0.18,2875.0,2845.0,2846.0,5044.0,14392730.7
2023-01-26,2845.0,0.18,2870.0,2840.0,2840.0,3041.0,8687058.1
2023-01-25,2840.0,0.0,2870.0,2810.0,2840.0,5340.0,15223954.9
2023-01-24,2840.0,-1.56,2895.0,2788.2,2895.0,7225.0,20434024.2
2023-01-23,2885.0,-0.86,2932.0,2884.0,2931.0,6869.0,19962154.1
2023-01-19,2910.0,-0.75,2990.6,2900.0,2990.6,7279.0,21268976.2
2023-01-18,2932.0,0.76,2968.2,2920.0,2968.2,6991.0,20533032.1
2023-01-17,2910.0,0.7,2930.0,2900.0,2900.0,9195.0,26774069.7
2023-01-12,2889.9,1.19,2963.0,2874.0,2913.0,13840.0,40105374.1
2023-01-10,2856.0,-1.01,2930.0,2850.0,2885.0,10687.0,30852092.8
2023-01-09,2885.0,0.17,2900.0,2845.0,2880.0,7621.0,21979167.4
2023-01-08,2880.0,-0.07,2920.0,2843.0,2890.0,10739.0,31096676.4
2023-01-05,2882.0,1.73,2888.9,2852.1,2880.0,9992.0,28753198.8
2023-01-04,2833.0,2.09,2835.0,2775.0,2783.0,8388.0,23514538.5
2023-01-03,2775.0,0.18,2809.9,2770.0,2770.0,4291.0,11954150.5
2023-01-02,2770.0,0.36,2789.0,2745.0,2770.0,4034.0,11185497.3
2023-01-01,2760.0,-0.18,2815.0,2750.0,2808.0,7409.0,20624449.7
2022-12-29,2765.0,1.17,2770.0,2701.2,2702.0,4024.0,11042075.5
2022-12-28,2733.0,-0.98,2770.0,2720.1,2760.0,3250.0,8919720.7
2022-12-27,2760.0,0.18,2800.0,2740.0,2799.0,8021.0,22216574.3
2022-12-26,2755.0,2.04,2849.0,2709.1,2710.0,5188.0,14260909.3
2022-12-22,2700.0,0.33,2700.0,2641.0,2641.0,2836.0,7581576.4
2022-12-21,2691.0,-0.41,2749.0,2685.0,2702.0,4102.0,11109506.8
2022-12-20,2702.0,2.19,2713.0,2650.0,2695.0,4409.0,11854312.7
2022-12-19,2644.0,-0.71,2665.0,2627.0,2650.1,3081.0,8142470.4
2022-12-18,2663.0,-1.48,2710.0,2661.0,2700.0,2848.0,7655174.5
2022-12-15,2703.0,-0.99,2745.0,2700.0,2710.0,2932.0,7939780.3
2022-12-14,2730.0,-0.22,2750.0,2711.0,2711.0,1952.0,5334912.7
2022-12-13,2736.0,0.96,2750.0,2705.0,2710.0,1603.0,4383363.0
2022-12-12,2710.0,-0.84,2760.0,2696.0,2750.0,3329.0,9020605.7
2022-12-11,2733.0,-1.41,2780.0,2719.0,2772.0,3864.0,10586779.1
2022-12-07,2772.0,-0.47,2815.0,2757.0,2757.0,2311.0,6425722.2
2022-12-06,2785.0,-0.64,2802.9,2756.0,2800.0,2960.0,8243082.9
2022-12-05,2802.9,-2.0,2880.0,2801.0,2860.0,4268.0,12059030.4
2022-12-04,2860.0,-0.66,2910.0,2840.0,2879.0,6288.0,18121288.3
2022-12-01,2879.0,-0.24,2930.0,2870.0,2930.0,7450.0,21471777.5
2022-11-30,2886.0,-0.17,2898.0,2850.0,2850.0,6323.0,18138764.0
2022-11-29,2891.0,-0.14,2900.0,2840.0,2895.0,6107.0,17518894.7
2022-11-28,2895.0,2.66,2930.0,2840.0,2840.0,12529.0,36205901.1
2022-11-27,2820.0,7.43,2830.0,2650.0,2650.0,14930.0,41707589.1
2022-11-24,2625.0,0.69,2638.0,2590.0,2607.0,2357.0,6178349.0
2022-11-23,2607.0,-1.47,2650.0,2601.0,2642.0,1970.0,5162950.0
2022-11-22,2646.0,-0.6,2695.0,2612.0,2660.0,3029.0,8047690.0
2022-11-17,2662.0,1.1,2684.0,2635.0,2635.0,2834.0,7525465.0
2022-11-16,2633.0,0.92,2660.0,2605.0,2660.0,1562.0,4100739.3
2022-11-15,2609.0,-0.61,2677.5,2605.0,2650.0,2412.0,26090.0
2022-11-15,2609.0,-0.61,2677.5,2605.0,2650.0,2412.0,6301071.6
2022-11-14,2625.0,0.96,2625.0,2560.0,2560.0,1972.0,25600.0
2022-11-13,2600.0,-1.37,2650.0,2550.0,2600.1,4247.0,25910.0
2022-11-13,2600.0,-1.37,2650.0,2550.0,2600.1,4247.0,26000.0
2022-11-13,2600.0,-1.37,2650.0,2550.0,2600.1,4247.0,52000.0
2022-11-13,2600.0,-1.37,2650.0,2550.0,2600.1,4247.0,44200.0
2022-11-13,2600.0,-1.37,2650.0,2550.0,2600.1,4247.0,11063714.7
2022-11-13,2600.0,-1.37,2650.0,2550.0,2600.1,4247.0,10959604.7
2022-11-10,2636.0,-1.65,2690.0,2622.0,2690.0,4557.0,12036950.0
2022-11-09,2680.1,-2.61,2770.0,2680.0,2750.0,5228.0,14235454.0
2022-11-08,2752.0,-1.36,2840.0,2750.1,2795.0,4442.0,12353822.4
2022-11-07,2790.0,-0.92,2894.0,2790.0,2820.0,9216.0,26184369.8
2022-11-06,2816.0,7.98,2843.0,2660.1,2660.1,8966.0,24535217.3
2022-11-03,2608.0,-1.58,2651.0,2602.0,2650.0,2176.0,5711269.0
2022-11-02,2650.0,2.32,2653.0,2570.0,2570.0,3934.0,10337815.0
2022-11-01,2590.0,2.53,2590.0,2515.0,2520.0,2557.0,6533871.0
2022-10-31,2526.0,0.04,2540.0,2516.0,2520.0,3334.0,8420086.2
2022-10-23,2525.0,1.12,2535.0,2480.0,2480.0,1163.0,2924321.5
2022-10-20,2497.0,0.28,2500.0,2470.0,2490.0,1725.0,4299112.9
2022-10-19,2490.0,-0.48,2510.0,2485.0,2503.0,2023.0,5042334.3
2022-10-17,2502.0,-0.08,2529.0,2500.0,2504.0,2370.0,5940234.1
2022-10-16,2504.0,-0.44,2565.3,2500.0,2565.3,2959.0,7426275.7
2022-10-13,2515.0,-0.98,2550.0,2510.0,2545.0,2436.0,6153561.2
2022-10-12,2540.0,0.4,2570.0,2490.0,2490.1,1658.0,4194294.0
2022-10-11,2530.0,-1.13,2560.0,2520.0,2550.0,1995.0,5045062.6
2022-10-10,2559.0,-1.35,2600.0,2555.0,2562.0,2719.0,6997093.4
2022-10-09,2594.0,1.73,2601.0,2549.0,2601.0,2441.0,6311884.0
2022-09-29,2550.0,2.74,2551.0,2450.0,2450.0,3018.0,7637732.8
2022-09-28,2482.1,0.9,2490.0,2455.0,2460.0,1508.0,3737418.3
2022-09-27,2460.0,0.78,2478.0,2435.0,2440.0,2223.0,5445910.6
2022-09-25,2441.0,-1.17,2480.0,2430.0,2480.0,2840.0,6935754.4
2022-09-22,2470.0,-0.48,2490.0,2460.0,2485.0,2388.0,5902647.9
2022-09-21,2482.0,1.06,2515.0,2452.0,2452.0,2935.0,7289569.6
2022-09-20,2456.0,-2.5,2520.0,2450.1,2520.0,5541.0,13650969.5
2022-09-18,2519.0,-0.43,2540.0,2500.0,2502.0,3557.0,8939685.1
2022-09-16,2530.0,-2.5,2550.0,2450.0,2543.1,6246.0,15721383.5
2022-09-15,2595.0,-2.59,2700.0,2592.0,2660.0,4787.0,12539081.5
2022-09-14,2664.0,2.26,2664.0,2605.0,2605.0,4086.0,10797310.2
2022-09-13,2605.0,1.01,2620.0,2560.0,2570.0,3116.0,8115010.9
2022-09-12,2579.0,-0.31,2595.0,2565.0,2587.0,3878.0,9985300.0
2022-09-11,2587.0,-0.12,2610.0,2565.1,2590.0,2064.0,5349827.9
2022-09-08,2590.0,-0.15,2620.0,2575.0,2594.1,2881.0,7453012.4
2022-09-07,2594.0,-0.73,2614.0,2590.0,2614.0,3053.0,7919182.5
2022-09-06,2613.0,-0.95,2690.7,2603.2,2690.7,2804.0,7343694.2
2022-09-05,2638.0,0.23,2650.0,2633.0,2650.0,2278.0,6022540.9
2022-09-04,2632.0,0.46,2659.0,2620.0,2650.0,3096.0,8179138.9
2022-09-02,2620.0,0.11,2645.0,2595.0,2595.0,1602.0,4212680.9
2022-09-01,2648.5,0.7,2649.5,2600.0,2610.0,3005.0,8533672.3
2022-08-31,2630.0,-0.94,2660.0,2622.0,2660.0,2611.0,6878450.4
2022-08-30,2655.0,0.08,2688.0,2644.0,2660.0,3231.0,8594210.9
2022-08-29,2653.0,0.23,2699.0,2630.0,2699.0,3167.0,8392800.7
2022-08-28,2647.0,-1.82,2740.0,2644.0,2740.0,6178.0,16485168.3
2022-08-26,2696.0,-0.52,2711.0,2690.0,2710.0,2854.0,7705833.6
2022-08-25,2710.0,-0.55,2779.5,2700.0,2779.5,5367.0,14604297.2
2022-08-24,2725.0,-0.33,2775.0,2715.0,2725.0,5311.0,14462822.5
2022-08-23,2734.0,-0.08,2789.0,2720.0,2720.0,3010.0,8224731.4
2022-08-22,2736.1,-0.69,2770.0,2705.0,2755.0,3306.0,9056187.4
2022-08-21,2755.0,-0.22,2814.9,2750.0,2814.9,3716.0,10278854.4
